k,num_removed_kmers,candidate_paper_title,candidate_mag_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
8,6000,Myocardial perfusion assessment with contrast echocardiography,2077860067,10.1.1.407.2233,27233923,"(48, '-', 16)",79351.3969771862,Match,0.004302501678466797,0.002989530563354492,0.007454395294189453,0.4,0.85
8,6000,Strong invariance principles for dependent random variables,2077860082,10.1.1.314.9928,7183099,"(26, '-', 26)",79351.3969771862,Match,0.0035326480865478516,0.0025000572204589844,0.006169319152832031,0.4,0.85
8,6000,An interruptible algorithm for perfect sampling via Markov chains,1994693590,10.1.1.68.8353,1076484,"(40, '-', 10)",79351.3969771862,Match,0.0038323402404785156,0.0026161670684814453,0.006601095199584961,0.4,0.85
8,6000,Getting urban pedestrian flow from simple observation: Realistic mobility generation in wireless network simulation,2077860504,10.1.1.163.4106,3709073,"(74, '-', 15)",79351.3969771862,Match,0.006188154220581055,0.0038542747497558594,0.010255575180053711,0.4,0.85
8,6000,Perturbation of eigenvalues of matrix pencils and optimal assignment problem,2077860517,10.1.1.237.5377,294586,"(47, '-', 13)",79351.3969771862,Match,0.005093574523925781,0.0036678314208984375,0.008962631225585938,0.4,0.85
8,6000,A characterization of Morita equivalence pairs of quantales,2077860596,10.1.1.236.6440,14591219,"(25, '-', 7)",79351.3969771862,Match,0.0016028881072998047,0.001024484634399414,0.002691507339477539,0.4,0.85
8,6000,Noncoherent multisource network coding,2248873092,10.1.1.321.4006,9886024,"(20, '-', 7)",79351.3969771862,Match,0.0019085407257080078,0.0014431476593017578,0.0034401416778564453,0.4,0.85
8,6000,On supporting containment queries in relational database management systems,1994694191,10.1.1.129.2636,22844,"(48, '-', 48)",79351.3969771862,Match,0.00584721565246582,0.003815174102783203,0.009876012802124023,0.4,0.85
8,6000,A small universal spiking neural P system,2248873575,10.1.1.224.7071,13949461,"(22, '-', 20)",79351.3969771862,Match,0.0020160675048828125,0.0012676715850830078,0.0033583641052246094,0.4,0.85
8,6000,A limit theorem for the maximum of normalized sums of independent random variables,2077861329,10.1.1.210.8534,1758762,"(45, '-', 28)",79351.3969771862,Match,0.005603313446044922,0.0035583972930908203,0.009350061416625977,0.4,0.85
8,6000,Youtubecat: Learning to categorize wild web videos,1994694952,10.1.1.308.1495,14144366,"(29, '-', 12)",79351.3969771862,Match,0.0025663375854492188,0.002061128616333008,0.004739522933959961,0.4,0.85
8,6000,Perceptual scale space and its applications,2077862800,10.1.1.111.6771,5719375,"(26, '-', 18)",79351.3969771862,Match,0.0036973953247070312,0.0020546913146972656,0.00587153434753418,0.4,0.85
8,6000,Multiplicative Schwarz algorithms for some nonsymmetric and indefinite problems,1994696552,10.1.1.123.8094,83508,"(48, '-', 15)",79351.3969771862,Match,0.00556635856628418,0.003592967987060547,0.00934743881225586,0.4,0.85
8,6000,The thermodynamics of black holes,2077863193,10.1.1.340.6606,13039655,"(16, '-', 15)",79351.3969771862,Match,0.0029993057250976562,0.0010523796081542969,0.0041179656982421875,0.4,0.85
8,6000,Disruption of the CAR1 gene encoding arginase enhances freeze tolerance of the commercial baker’s yeast Saccharomyces cerevisiae,2077863489,10.1.1.323.577,20533735,"(78, '-', 25)",79351.3969771862,Match,0.0063517093658447266,0.004357814788818359,0.010929107666015625,0.4,0.85
8,6000,Neutrino masses through a type II seesaw mechanism at TeV scale ∗,2077864427,10.1.1.342.9578,22696531,"(29, '-', 9)",79351.3969771862,Match,0.0018913745880126953,0.0012574195861816406,0.003228425979614258,0.4,0.85
8,6000,On boundary value problems for functional differential equations,50868604,10.1.1.380.710,8337573,"(36, '-', 30)",79351.3969771862,Match,0.005545616149902344,0.0032885074615478516,0.009010791778564453,0.4,0.85
8,6000,An asymmetric security mechanism for navigation signals,2248879263,10.1.1.63.2762,1155092,"(34, '-', 8)",79351.3969771862,Match,0.0041332244873046875,0.0024938583374023438,0.006783008575439453,0.4,0.85
8,6000,Structured preconditioners for nonsingular matrices of block two-by-two structures,2077866399,10.1.1.192.4114,4767136,"(52, '-', 52)",79351.3969771862,Match,0.005267143249511719,0.0030393600463867188,0.008490324020385742,0.4,0.85
8,6000,Holography and the generalized second law of thermodynamics in (2+1)-dimensional cosmology,2077866515,10.1.1.263.113,15397066,"(50, '-', 33)",79351.3969771862,Match,0.007567644119262695,0.004637718200683594,0.012453079223632812,0.4,0.85
8,6000,Simulating planet migration in globally evolving disks,2077866956,10.1.1.257.641,15011031,"(39, '-', 9)",79351.3969771862,Match,0.0025413036346435547,0.0014185905456542969,0.004059791564941406,0.4,0.85
8,6000,www.bjcancer.com Migration rules: tumours are conglomerates of self-metastases,1994700716,10.1.1.357.9375,23843671,"(34, '-', 7)",79351.3969771862,Match,0.0017192363739013672,0.0011551380157470703,0.002948284149169922,0.4,0.85
8,6000,Edge-bandwidth of graphs,1994701070,10.1.1.236.5053,3407994,"(10, '-', 10)",79351.3969771862,Match,0.0008296966552734375,0.00037598609924316406,0.0012354850769042969,0.4,0.85
8,6000,Rethinking transfer: A simple proposal with multiple implications,1994701398,10.1.1.408.1512,555991,"(39, '-', 21)",79351.3969771862,Match,0.004941463470458984,0.00359344482421875,0.008730173110961914,0.4,0.85
8,6000,Strangeness and statistical hadronization: How to study quark–gluon plasma,50882470,10.1.1.345.3280,15440182,"(37, '-', 14)",79351.3969771862,Match,0.0017921924591064453,0.0012662410736083984,0.0031337738037109375,0.4,0.85
8,6000,COPIA: A new software for finding consensus patterns in unaligned protein sequences,50883009,10.1.1.139.4014,2016109,"(57, '-', 11)",79351.3969771862,Match,0.005370140075683594,0.0032329559326171875,0.00878143310546875,0.4,0.85
8,6000,Local equation of state and velocity distributions of a driven granular gas,2077868592,10.1.1.306.2943,19902602,"(48, '-', 15)",79351.3969771862,Match,0.0044193267822265625,0.003271818161010742,0.007864952087402344,0.4,0.85
8,6000,Idiopathic granulomatous mastitis masquerading as carcinoma of the breast: a case report and review of the literature. Int Semin Surg Oncol 2007;4:21,1994702385,10.1.1.279.8158,15576640,"(93, '-', 33)",79351.3969771862,Match,0.007818937301635742,0.004759788513183594,0.01283407211303711,0.4,0.85
8,6000,Processes of flats induced by higher dimensional processes,1994703270,10.1.1.77.202,2833122,"(38, '-', 10)",79351.3969771862,Match,0.004760026931762695,0.0032050609588623047,0.008137702941894531,0.4,0.85
8,6000,Galois cohomology of completed link groups,2077870262,10.1.1.248.721,14908562,"(29, '-', 11)",79351.3969771862,Match,0.0027828216552734375,0.0020704269409179688,0.004963397979736328,0.4,0.85
8,6000,Solving systems of polynomial equations with symmetries using SAGBI-Gröbner bases,2077870553,10.1.1.187.8015,11743310,"(34, '-', 18)",79351.3969771862,Match,0.0062258243560791016,0.0042917728424072266,0.010750293731689453,0.4,0.85
8,6000,Eventual regularization of the slightly supercritical fractional burgers equation,2077870579,10.1.1.172.397,10624525,"(54, '-', 12)",79351.3969771862,Match,0.004321575164794922,0.0028972625732421875,0.0073773860931396484,0.4,0.85
8,6000,A linear time algorithm for tree mapping,50897054,10.1.1.65.6215,1728156,"(23, '-', 13)",79351.3969771862,Match,0.0021734237670898438,0.0017540454864501953,0.004026174545288086,0.4,0.85
8,6000,Higher-order pattern complement and the strict λ-calculus,2077870744,10.1.1.139.8964,1628590,"(27, '-', 27)",79351.3969771862,Match,0.004029512405395508,0.0032367706298828125,0.007442951202392578,0.4,0.85
8,6000,between unemployment and health,2077871245,10.1.1.356.2024,23675572,"(11, '-', 7)",79351.3969771862,Match,0.0008745193481445312,0.000385284423828125,0.0012922286987304688,0.4,0.85
8,6000,Word frequency effects in speech production: Retrieval of syntactic information and of phonological form,50904376,10.1.1.133.3919,8885,"(39, '-', 13)",79351.3969771862,Match,0.00570225715637207,0.003599405288696289,0.009499073028564453,0.4,0.85
8,6000,Towards automatic cross-lingual transfer of semantic,50904742,10.1.1.231.8908,14328595,"(27, '-', 11)",79351.3969771862,Match,0.003711223602294922,0.002863168716430664,0.006733894348144531,0.4,0.85
8,6000,Immunoelectron microscope analysis of the surface layers of the unfertilized sea urchin egg. I. Effects of the antisera on the cell ultrastructure,2077873554,10.1.1.281.8765,17390315,"(82, '-', 14)",79351.3969771862,Match,0.004456520080566406,0.0033288002014160156,0.007962942123413086,0.4,0.85
8,6000,Syntactical properties of an extension of Girard's System F where types can be taken as generic inputs,50913518,10.1.1.51.720,2580407,"(53, '-', 9)",79351.3969771862,Match,0.00662994384765625,0.005201578140258789,0.012103796005249023,0.4,0.85
8,6000,Sum-of-Superellipses- A low parameter model for amplitude spectra of natural images,50914167,10.1.1.229.2729,14214507,"(49, '-', 11)",79351.3969771862,Match,0.004525899887084961,0.0029294490814208984,0.007616996765136719,0.4,0.85
8,6000,Ocean primary production and climate: global decadal changes. Geophys,2077873856,10.1.1.143.8985,5643068,"(34, '-', 13)",79351.3969771862,Match,0.0026586055755615234,0.0021181106567382812,0.0048885345458984375,0.4,0.85
8,6000,The M band: studies with fluorescent antibody staining,2077874248,10.1.1.281.4061,17193593,"(34, '-', 15)",79351.3969771862,Match,0.003175497055053711,0.002193927764892578,0.005480289459228516,0.4,0.85
8,6000,stress and diabetic nephropathy,50918418,10.1.1.351.1001,23169716,"(19, '-', 14)",79351.3969771862,Match,0.0011174678802490234,0.0006861686706542969,0.0018532276153564453,0.4,0.85
8,6000,A method for symbolic analysis of security protocols,2077875077,10.1.1.59.6563,3616176,"(27, '-', 13)",79351.3969771862,Match,0.0030634403228759766,0.0022478103637695312,0.005435466766357422,0.4,0.85
8,6000,Hardy’s inequality and curvature,2077875594,10.1.1.384.6158,19261241,"(13, '-', 7)",79351.3969771862,Match,0.002646923065185547,0.0018205642700195312,0.004574298858642578,0.4,0.85
8,6000,An attractive monetary model with surprising implications for optima: two examples,50924073,10.1.1.406.4220,27179690,"(54, '-', 9)",79351.3969771862,Match,0.004744291305541992,0.0029273033142089844,0.007835626602172852,0.4,0.85
8,6000,Integral cryptanalysis (extended abstract,50925937,10.1.1.96.803,1619337,"(21, '-', 13)",79351.3969771862,Match,0.0035293102264404297,0.0018935203552246094,0.005530595779418945,0.4,0.85
8,6000,Information processing analysis of the Chevreul pendulum illusion,2077876332,10.1.1.299.3848,7246904,"(28, '-', 6)",79351.3969771862,Match,0.0024025440216064453,0.001520395278930664,0.004010200500488281,0.4,0.85
8,6000,De-interleaving pulse trains using discrete-time stochastic dynamic-linear models,2725006473,10.1.1.324.2691,1914451,"(46, '-', 12)",79351.3969771862,Match,0.0031697750091552734,0.0023593902587890625,0.005657672882080078,0.4,0.85
8,6000, Turbid output representations and the unity of opacity,2077877038,10.1.1.34.2730,2675516,"(29, '-', 7)",79351.3969771862,Match,0.0014917850494384766,0.0012600421905517578,0.002828359603881836,0.4,0.85
8,6000,Concentration of measures via size biased couplings,2077877142,10.1.1.249.9877,14980912,"(36, '-', 11)",79351.3969771862,Match,0.00418543815612793,0.0022437572479248047,0.0065610408782958984,0.4,0.85
8,6000,Functional explanation and the function of explanation,2077877335,10.1.1.68.169,4036162,"(41, '-', 17)",79351.3969771862,Match,0.005287647247314453,0.00335693359375,0.008822202682495117,0.4,0.85
8,6000,Mucus and surfactant synthesis and secretion by cultured hamster respiratory cells. Environ. Health Perspect,2077877489,10.1.1.277.1626,16627568,"(69, '-', 18)",79351.3969771862,Match,0.006129264831542969,0.004275321960449219,0.010621070861816406,0.4,0.85
8,6000,Difference visualization to pull the trigger of reflection,50932550,10.1.1.308.3590,3841545,"(37, '-', 8)",79351.3969771862,Match,0.002285480499267578,0.001435995101928711,0.003819704055786133,0.4,0.85
8,6000, An elasticity-based covariance analysis of shapes,1994711007,10.1.1.154.3327,13387210,"(24, '-', 24)",79351.3969771862,Match,0.0039017200469970703,0.0027294158935546875,0.00677800178527832,0.4,0.85
8,6000,A nonlinearity in the inhibitory interactions in the lateral eye of Limulus,1994711267,10.1.1.282.9991,17453993,"(38, '-', 15)",79351.3969771862,Match,0.0043125152587890625,0.003272533416748047,0.007757425308227539,0.4,0.85
8,6000,Boundary shape identification in two-dimensional electrostatic problems using SQUIDs,1994711472,10.1.1.54.8500,2525740,"(38, '-', 16)",79351.3969771862,Match,0.0038034915924072266,0.002847909927368164,0.006802082061767578,0.4,0.85
8,6000,Specht modules and branching rules for Ariki-Koike algebras,50936403,10.1.1.241.3247,1325499,"(33, '-', 20)",79351.3969771862,Match,0.003677845001220703,0.0028884410858154297,0.0067179203033447266,0.4,0.85
8,6000,Securing uml information flow using flowuml,2725012516,10.1.1.94.6744,4923037,"(21, '-', 10)",79351.3969771862,Match,0.0008742809295654297,0.0006635189056396484,0.0015778541564941406,0.4,0.85
8,6000,Miyanishi’s characterization of the affine 3-space does not hold in higher dimensions,2077880528,10.1.1.241.1545,14569983,"(39, '-', 10)",79351.3969771862,Match,0.0022208690643310547,0.0016393661499023438,0.003954648971557617,0.4,0.85
8,6000,Analytical studies of some ground water in Sailu tehsil of Parbhani district,50955649,10.1.1.402.866,26873275,"(48, '-', 12)",79351.3969771862,Match,0.003918170928955078,0.002432584762573242,0.006489992141723633,0.4,0.85
8,6000,Equilibrium correlations in charged fluids coupled to the radiation field,2725023515,10.1.1.242.6981,14719291,"(46, '-', 46)",79351.3969771862,Match,0.003582477569580078,0.0027921199798583984,0.00652766227722168,0.4,0.85
8,6000,Linear-size nonobtuse triangulation of polygons,2077883680,10.1.1.101.7385,444660,"(21, '-', 21)",79351.3969771862,Match,0.0019145011901855469,0.0011014938354492188,0.003079652786254883,0.4,0.85
8,6000,Ram pressure stripping of spiral galaxies in clusters,50966976,10.1.1.254.6459,15108708,"(43, '-', 43)",79351.3969771862,Match,0.004767179489135742,0.0032706260681152344,0.008211135864257812,0.4,0.85
8,6000,Coassociativity breaking and oriented graphs 1,50971192,10.1.1.234.8192,14542427,"(30, '-', 11)",79351.3969771862,Match,0.0028960704803466797,0.0023200511932373047,0.005342006683349609,0.4,0.85
8,6000,Efficient probabilistic reasoning in Bayes nets with mutual exclusion and context specific independence,2248902192,10.1.1.333.1636,1288264,"(53, '-', 19)",79351.3969771862,Match,0.005803346633911133,0.00484776496887207,0.010899543762207031,0.4,0.85
8,6000,Studies on LXR- and FXR-mediated effects on cholesterol homeostasis in normal and cholic acid-depleted mice,2077885768,10.1.1.326.3463,21576219,"(65, '-', 21)",79351.3969771862,Match,0.005096435546875,0.0036089420318603516,0.008910417556762695,0.4,0.85
8,6000,The Low Frequency Array active antenna system,1994719420,10.1.1.92.9038,5214386,"(19, '-', 9)",79351.3969771862,Match,0.002679586410522461,0.002007007598876953,0.004803895950317383,0.4,0.85
8,6000,Adelic constructions for direct images of differentials and symbols,2077886081,10.1.1.233.7561,14608525,"(29, '-', 26)",79351.3969771862,Match,0.0038137435913085938,0.0028371810913085938,0.006815910339355469,0.4,0.85
8,6000,Nonparametric regression for threshold data,1994719608,10.1.1.70.4289,2516005,"(23, '-', 12)",79351.3969771862,Match,0.0038101673126220703,0.002088785171508789,0.006035804748535156,0.4,0.85
8,6000,The cognitive neuroscience of mental imagery,1994719664,10.1.1.295.109,1864191,"(31, '-', 21)",79351.3969771862,Match,0.004739522933959961,0.0035080909729003906,0.00843501091003418,0.4,0.85
8,6000,Case study of the development of an infant with autism from birth to 2 years of age,2077886342,10.1.1.391.6994,6703880,"(49, '-', 9)",79351.3969771862,Match,0.0044672489166259766,0.002923727035522461,0.007551908493041992,0.4,0.85
8,6000,Long-range dependence in a changing internet traffic mix,2077886425,10.1.1.77.8283,828468,"(37, '-', 16)",79351.3969771862,Match,0.0038831233978271484,0.0028176307678222656,0.006852626800537109,0.4,0.85
8,6000,EDITORIAL COMMENTARY Can cardiac iodine-123 metaiodobenzylguanidine imaging contribute to risk stratification in heart failure patients?,2077886545,10.1.1.283.1459,17578462,"(89, '-', 21)",79351.3969771862,Match,0.004985332489013672,0.002994060516357422,0.008173704147338867,0.4,0.85
8,6000,Almost tight upper bounds for the single cell and zone problems in three dimensions,1994720529,10.1.1.54.1865,1833567,"(62, '-', 14)",79351.3969771862,Match,0.0063915252685546875,0.004467010498046875,0.011089324951171875,0.4,0.85
8,6000,JL: Abdominal compartment syndrome,2725035857,10.1.1.284.8626,16538491,"(21, '-', 22)",79351.3969771862,Match,0.0021169185638427734,0.001455068588256836,0.003658771514892578,0.4,0.85
8,6000,Making progress in cooperative transaction models,50993356,10.1.1.94.9257,2830493,"(32, '-', 15)",79351.3969771862,Match,0.005037069320678711,0.0035619735717773438,0.008790016174316406,0.4,0.85
8,6000,The Einstein static universe in Loop Quantum Cosmology,1994722955,10.1.1.250.5757,15003502,"(21, '-', 26)",79351.3969771862,Match,0.0035295486450195312,0.002688169479370117,0.006367206573486328,0.4,0.85
8,6000,Presentation processing support for adaptive multimedia applications,2077889661,10.1.1.112.4383,2520572,"(30, '-', 12)",79351.3969771862,Match,0.0027806758880615234,0.00167083740234375,0.0045435428619384766,0.4,0.85
8,6000,Refinements of inequalities between the sum of squares and the exponential of sum of a nonnegative sequence,2725042217,10.1.1.390.138,25909795,"(77, '-', 12)",79351.3969771862,Match,0.007391691207885742,0.005093097686767578,0.012749910354614258,0.4,0.85
8,6000,Core multiplication in childhood,2077890549,10.1.1.348.3949,13196043,"(16, '-', 7)",79351.3969771862,Match,0.002564668655395508,0.0016417503356933594,0.0042972564697265625,0.4,0.85
8,6000,Methods for nonlinear constraints in optimization calculations,50999385,10.1.1.104.9015,794636,"(29, '-', 8)",79351.3969771862,Match,0.0032033920288085938,0.0022411346435546875,0.005567312240600586,0.4,0.85
8,6000,Labeling the brain surface using a deformable multiresolution mesh,2248909067,10.1.1.91.4294,1766798,"(47, '-', 11)",79351.3969771862,Match,0.004057407379150391,0.002484560012817383,0.006691932678222656,0.4,0.85
8,6000,Asymptotic-numerical study of supersensitivity for generalized burgers’ equations,2077891170,10.1.1.235.5498,917013,"(35, '-', 9)",79351.3969771862,Match,0.004491090774536133,0.002824068069458008,0.007469654083251953,0.4,0.85
8,6000,The anomalous process γπ → ππ to two loops,51002950,10.1.1.346.2822,22792516,"(18, '-', 8)",79351.3969771862,Match,0.0009984970092773438,0.0003998279571533203,0.0014369487762451172,0.4,0.85
8,6000,A three-parameter family of nonlinear conjugate gradient methods,1994725754,10.1.1.102.2047,494458,"(41, '-', 41)",79351.3969771862,Match,0.004165172576904297,0.002644777297973633,0.006952047348022461,0.4,0.85
8,6000,An Ontology connected to several data repositories: query processing steps,51008486,10.1.1.1.8702,95569,"(45, '-', 9)",79351.3969771862,Match,0.0031785964965820312,0.002353191375732422,0.005658149719238281,0.4,0.85
8,6000,Convex bodies with a point of curvature do not have Fourier bases,1994726138,10.1.1.236.357,906928,"(45, '-', 45)",79351.3969771862,Match,0.002521038055419922,0.0013415813446044922,0.00394892692565918,0.4,0.85
8,6000,Some common fixed point theorems for occasionally weakly compatible mappings in Fuzzy metric spaces,2725049190,10.1.1.225.5407,14011302,"(59, '-', 21)",79351.3969771862,Match,0.004963397979736328,0.0038535594940185547,0.009019613265991211,0.4,0.85
8,6000,Thermodynamic limit of the six-vertex model with domain wall boundary conditions,1994726278,10.1.1.239.673,774070,"(53, '-', 53)",79351.3969771862,Match,0.00621485710144043,0.0029251575469970703,0.009325742721557617,0.4,0.85
8,6000,The functor of units of Burnside rings for p-groups,1994726693,10.1.1.235.3470,9949380,"(28, '-', 6)",79351.3969771862,Match,0.0010955333709716797,0.0007474422454833984,0.0018918514251708984,0.4,0.85
8,6000,A dictionary for approximate string search and longest prefix search,1994727264,10.1.1.84.3430,4725698,"(48, '-', 11)",79351.3969771862,Match,0.0024118423461914062,0.0018143653869628906,0.00432276725769043,0.4,0.85
8,6000,On some exponential functionals of Brownian motion,51015236,10.1.1.239.6761,997836,"(20, '-', 20)",79351.3969771862,Match,0.0033576488494873047,0.002401590347290039,0.0058934688568115234,0.4,0.85
8,6000,Contracts for concurrency,2077894274,10.1.1.146.846,4086462,"(15, '-', 8)",79351.3969771862,Match,0.0033004283905029297,0.002299070358276367,0.0057413578033447266,0.4,0.85
8,6000,Graft-versus-host disease after kidney transplantation,2725053246,10.1.1.288.6405,18282547,"(33, '-', 22)",79351.3969771862,Match,0.001855611801147461,0.0009284019470214844,0.002849578857421875,0.4,0.85
8,6000,Density of Carmichael numbers with three prime factors,51018474,10.1.1.77.355,2552239,"(26, '-', 9)",79351.3969771862,Match,0.0016245841979980469,0.0012793540954589844,0.002984285354614258,0.4,0.85
8,6000,Extracting semantic relationships between terms: Supervised vs. unsupervised methods,51020160,10.1.1.104.6251,132914,"(34, '-', 19)",79351.3969771862,Match,0.003968000411987305,0.0033142566680908203,0.007455110549926758,0.4,0.85
8,6000,Incorporating co-presence in distributed virtual music environment,2077894883,10.1.1.106.862,985148,"(35, '-', 11)",79351.3969771862,Match,0.004423379898071289,0.002343893051147461,0.006909847259521484,0.4,0.85
8,6000,Neutrino zero modes and stability of electroweak strings,2077895582,10.1.1.265.7746,14719724,"(39, '-', 12)",79351.3969771862,Match,0.003614187240600586,0.0024573802947998047,0.006209850311279297,0.4,0.85
8,6000,On some fundamental integral inequalities and their discrete analogues,1994729200,10.1.1.390.6277,14422922,"(35, '-', 12)",79351.3969771862,Match,0.003473043441772461,0.0019659996032714844,0.005578279495239258,0.4,0.85
8,6000,Effects related to spacetime foam in particle,2077895623,10.1.1.263.6669,15414065,"(33, '-', 27)",79351.3969771862,Match,0.003240346908569336,0.0019516944885253906,0.005310773849487305,0.4,0.85
8,6000,Increasing Java's expressiveness with ThisType and match-bounded polymorphism,51024290,10.1.1.5.1779,719127,"(31, '-', 8)",79351.3969771862,Match,0.005099773406982422,0.0029866695404052734,0.008263111114501953,0.4,0.85
8,6000,A mathematical framework for the linear reconstructor problem in adaptive optics,2077895735,10.1.1.66.2611,2969390,"(48, '-', 10)",79351.3969771862,Match,0.0053369998931884766,0.003263711929321289,0.008777379989624023,0.4,0.85
8,6000,Bandwidth-sharing networks under a diffusion scaling,1994729535,10.1.1.218.7615,13753376,"(29, '-', 9)",79351.3969771862,Match,0.003456592559814453,0.0024366378784179688,0.0060307979583740234,0.4,0.85
8,6000,A brief history of the line,1994729793,10.1.1.221.7455,13837055,"(13, '-', 14)",79351.3969771862,Match,0.002736806869506836,0.0017812252044677734,0.004614830017089844,0.4,0.85
8,6000,Three flavour QCD from the holographic principle,1994729976,10.1.1.345.1636,14836849,"(24, '-', 24)",79351.3969771862,Match,0.0022611618041992188,0.0016171932220458984,0.003972291946411133,0.4,0.85
8,6000,The fundamental role of pirouettes in Caenorhabditis elegans chemotaxis,51029814,10.1.1.80.7117,4476190,"(37, '-', 11)",79351.3969771862,Match,0.0016558170318603516,0.001115560531616211,0.002842426300048828,0.4,0.85
8,6000,M32: A constructive multilevel logic synthesis system,1994730253,10.1.1.214.9724,2949408,"(33, '-', 33)",79351.3969771862,Match,0.00400996208190918,0.0025196075439453125,0.006664276123046875,0.4,0.85
8,6000,Recursive approach in sparse matrix LU factorization,2725059191,10.1.1.32.669,2605008,"(24, '-', 24)",79351.3969771862,Match,0.002245664596557617,0.0015375614166259766,0.0038728713989257812,0.4,0.85
8,6000,Inverse problems for Einstein manifolds,2077896817,10.1.1.246.8818,11902680,"(16, '-', 16)",79351.3969771862,Match,0.0022652149200439453,0.001703023910522461,0.004065036773681641,0.4,0.85
8,6000,Heading in the right direction,2725060099,10.1.1.321.6036,1683476,"(13, '-', 13)",79351.3969771862,Match,0.0012464523315429688,0.0010044574737548828,0.0023109912872314453,0.4,0.85
8,6000,Case Report Thorn injury mimicking a septic arthritis of the knee.,51033811,10.1.1.283.9422,17675279,"(42, '-', 12)",79351.3969771862,Match,0.0008878707885742188,0.0004899501800537109,0.0014116764068603516,0.4,0.85
8,6000,Distributed rate allocation in P2P networks with inter-session network coding,2248917601,10.1.1.352.3295,23282514,"(30, '-', 15)",79351.3969771862,Match,0.0037691593170166016,0.002797365188598633,0.0067157745361328125,0.4,0.85
8,6000,Massless flows between minimal W models,1994731843,10.1.1.263.5118,15410655,"(20, '-', 20)",79351.3969771862,Match,0.0009071826934814453,0.00047516822814941406,0.0014204978942871094,0.4,0.85
8,6000,Computers that recognise and respond to user emotion: theoretical and practical implications. Interacting with,2077898435,10.1.1.91.2405,51724,"(62, '-', 16)",79351.3969771862,Match,0.006979703903198242,0.005141258239746094,0.012387514114379883,0.4,0.85
8,6000,Decreased electroporation efficiency in Borrelia burgdorferi containing linear plasmids lp25 and lp56: impact on transformation of infectious,1994732733,10.1.1.318.7164,17007586,"(99, '-', 26)",79351.3969771862,Match,0.009105682373046875,0.0062465667724609375,0.01569652557373047,0.4,0.85
8,6000,Random triangulations of planar points sets,2248919073,10.1.1.104.1091,397886,"(28, '-', 22)",79351.3969771862,Match,0.0025365352630615234,0.0015215873718261719,0.004149198532104492,0.4,0.85
8,6000,Including interval encoding into edit distance based music comparison and retrieval,51046798,10.1.1.75.2393,427750,"(66, '-', 12)",79351.3969771862,Match,0.005880117416381836,0.003984928131103516,0.01007843017578125,0.4,0.85
8,6000,1 Origin of classical structure from inflation,1994734300,10.1.1.338.5428,22592136,"(28, '-', 9)",79351.3969771862,Match,0.0037474632263183594,0.002286195755004883,0.006161689758300781,0.4,0.85
8,6000,mouse chromosome Yq,2077901850,10.1.1.95.1292,5318432,"(10, '-', 11)",79351.3969771862,Match,0.0008561611175537109,0.0003643035888671875,0.001245260238647461,0.4,0.85
8,6000,Design for an 8 m telescope with a 3 degree field at f/1.25 - the Dark Matter Telescope,51057857,10.1.1.42.9485,8133277,"(46, '-', 19)",79351.3969771862,Match,0.0034055709838867188,0.0021049976348876953,0.00563359260559082,0.4,0.85
8,6000,2003 On the Lorentz transformations of momentum and energy,1994735618,10.1.1.266.3258,15410465,"(25, '-', 25)",79351.3969771862,Match,0.0013844966888427734,0.0008165836334228516,0.0022590160369873047,0.4,0.85
8,6000,The nonstochastic multiarmed bandit problem,2077902449,10.1.1.130.158,57165,"(30, '-', 30)",79351.3969771862,Match,0.0007414817810058594,0.0003688335418701172,0.001142263412475586,0.4,0.85
8,6000,Ott: Effective tool support for the working semanticist,1994736245,10.1.1.153.6810,1066931,"(29, '-', 29)",79351.3969771862,Match,0.0028429031372070312,0.0021333694458007812,0.005093574523925781,0.4,0.85
8,6000,Total variation super resolution using a variational approach,2077903051,10.1.1.217.4947,9464099,"(40, '-', 40)",79351.3969771862,Match,0.0053746700286865234,0.0025451183319091797,0.00807046890258789,0.4,0.85
8,6000,Neuron specific enolase expression in carcinoma of the lung,2077903530,10.1.1.279.5137,17082918,"(38, '-', 13)",79351.3969771862,Match,0.003000020980834961,0.0024051666259765625,0.005537509918212891,0.4,0.85
8,6000,Weak theories of operations and types,1994737295,10.1.1.150.3403,9642228,"(19, '-', 7)",79351.3969771862,Match,0.002973794937133789,0.002303600311279297,0.0054056644439697266,0.4,0.85
8,6000,A probabilistic analysis of some tree algorithms,2077904203,10.1.1.331.1760,362147,"(22, '-', 6)",79351.3969771862,Match,0.0024144649505615234,0.0016410350799560547,0.004149436950683594,0.4,0.85
8,6000,VSITE: A scalable and secure architecture for seamless L2 enterprise extension in the cloud,1994738375,10.1.1.366.4825,19644935,"(46, '-', 9)",79351.3969771862,Match,0.00519561767578125,0.0036954879760742188,0.009089231491088867,0.4,0.85
8,6000,On the sharpness of the zero-entropy-density conjecture,2077905237,10.1.1.341.2230,22658295,"(26, '-', 26)",79351.3969771862,Match,0.0035169124603271484,0.0019364356994628906,0.0055882930755615234,0.4,0.85
8,6000,Weak hypergraph regularity and linear hypergraphs,1994739397,10.1.1.217.4249,10138305,"(46, '-', 18)",79351.3969771862,Match,0.004212856292724609,0.002411365509033203,0.006757259368896484,0.4,0.85
